date,state,district,pincode,age_5_17_count,age_17_plus_count,state_clean,state_final,total_updates,day,month,year,district_clean
2025-05-01,madhya pradesh,satna,485226,131,772,madhyapradesh,madhyapradesh,903,1,5,2025,satna
2025-05-01,haryana,gurgaon,122503,83,476,haryana,haryana,559,1,5,2025,gurgaon
2025-05-01,telangana,kamareddy,503111,87,486,telangana,telangana,573,1,5,2025,kamareddy
2025-05-01,gujarat,jamnagar,361001,129,1984,gujarat,gujarat,2113,1,5,2025,jamnagar
2025-05-01,karnataka,hassan,573201,185,770,karnataka,karnataka,955,1,5,2025,hassan
2025-05-01,tamil nadu,tiruvallur,600099,130,1030,tamilnadu,tamilnadu,1160,1,5,2025,tiruvallur
2025-05-01,madhya pradesh,bhopal,462010,106,675,madhyapradesh,madhyapradesh,781,1,5,2025,bhopal
2025-05-01,karnataka,ramanagar,562160,152,621,karnataka,karnataka,773,1,5,2025,ramanagar
2025-05-01,haryana,yamuna nagar,133204,28,195,haryana,haryana,223,1,5,2025,yamuna nagar
2025-05-01,himachal pradesh,chamba,176314,48,194,himachalpradesh,himachalpradesh,242,1,5,2025,chamba
2025-05-01,jammu and kashmir,baramula,193121,89,643,jammuandkashmir,jammuandkashmir,732,1,5,2025,baramula
2025-05-01,jammu and kashmir,doda,182147,15,110,jammuandkashmir,jammuandkashmir,125,1,5,2025,doda
2025-05-01,chhattisgarh,raipur,493111,68,576,chhattisgarh,chhattisgarh,644,1,5,2025,raipur
2025-05-01,haryana,kaithal,136035,25,231,haryana,haryana,256,1,5,2025,kaithal
2025-05-01,andhra pradesh,krishna,521137,92,725,andhrapradesh,andhrapradesh,817,1,5,2025,krishna
2025-05-01,rajasthan,kota,324004,58,416,rajasthan,rajasthan,474,1,5,2025,kota
2025-05-01,andhra pradesh,guntur,522004,134,838,andhrapradesh,andhrapradesh,972,1,5,2025,guntur
2025-05-01,jammu and kashmir,anantnag,192202,132,550,jammuandkashmir,jammuandkashmir,682,1,5,2025,anantnag
2025-05-01,haryana,bhiwani,127040,38,226,haryana,haryana,264,1,5,2025,bhiwani
2025-05-01,karnataka,bengaluru,560076,173,1095,karnataka,karnataka,1268,1,5,2025,bengaluru
2025-05-01,telangana,hyderabad,500064,149,874,telangana,telangana,1023,1,5,2025,hyderabad
2025-05-01,karnataka,ramanagar,562117,181,1902,karnataka,karnataka,2083,1,5,2025,ramanagar
2025-05-01,haryana,sirsa,125102,49,438,haryana,haryana,487,1,5,2025,sirsa
2025-05-01,chhattisgarh,mahasamund,493445,151,1381,chhattisgarh,chhattisgarh,1532,1,5,2025,mahasamund
2025-05-01,madhya pradesh,dindori,481882,218,776,madhyapradesh,madhyapradesh,994,1,5,2025,dindori
2025-05-01,west bengal,murshidabad,742302,92,869,westbengal,westbengal,961,1,5,2025,murshidabad
2025-05-01,madhya pradesh,dhar,454446,364,2119,madhyapradesh,madhyapradesh,2483,1,5,2025,dhar
2025-05-01,madhya pradesh,ashok nagar,473335,150,936,madhyapradesh,madhyapradesh,1086,1,5,2025,ashok nagar
2025-05-01,chhattisgarh,mungeli,495334,138,1919,chhattisgarh,chhattisgarh,2057,1,5,2025,mungeli
2025-05-01,punjab,bathinda,151001,205,2125,punjab,punjab,2330,1,5,2025,bathinda
2025-05-01,andhra pradesh,n. t. r,520015,92,642,andhrapradesh,andhrapradesh,734,1,5,2025,n t r
2025-05-01,punjab,patiala,140401,272,1141,punjab,punjab,1413,1,5,2025,patiala
2025-05-01,madhya pradesh,neemuch,458441,235,1595,madhyapradesh,madhyapradesh,1830,1,5,2025,neemuch
2025-05-01,karnataka,bengaluru,560087,113,571,karnataka,karnataka,684,1,5,2025,bengaluru
2025-05-01,andhra pradesh,east godavari,533126,121,614,andhrapradesh,andhrapradesh,735,1,5,2025,east godavari
2025-05-01,haryana,mewat,122107,194,1060,haryana,haryana,1254,1,5,2025,mewat
2025-05-01,andhra pradesh,kakinada,533437,76,646,andhrapradesh,andhrapradesh,722,1,5,2025,kakinada
2025-05-01,maharashtra,chandrapur,442903,22,276,maharashtra,maharashtra,298,1,5,2025,chandrapur
2025-05-01,andhra pradesh,guntur,522201,140,954,andhrapradesh,andhrapradesh,1094,1,5,2025,guntur
2025-05-01,tamil nadu,coimbatore,641006,104,830,tamilnadu,tamilnadu,934,1,5,2025,coimbatore
2025-05-01,chhattisgarh,rajnandgaon,491661,97,697,chhattisgarh,chhattisgarh,794,1,5,2025,rajnandgaon
2025-05-01,madhya pradesh,neemuch,458110,122,1011,madhyapradesh,madhyapradesh,1133,1,5,2025,neemuch
2025-05-01,andhra pradesh,sri sathya sai,515212,33,165,andhrapradesh,andhrapradesh,198,1,5,2025,sri sathya sai
2025-05-01,madhya pradesh,satna,485115,102,488,madhyapradesh,madhyapradesh,590,1,5,2025,satna
2025-05-01,jammu and kashmir,pulwama,192301,158,748,jammuandkashmir,jammuandkashmir,906,1,5,2025,pulwama
2025-05-01,andhra pradesh,west godavari,534134,76,433,andhrapradesh,andhrapradesh,509,1,5,2025,west godavari
2025-05-01,chhattisgarh,bastar,494442,162,1256,chhattisgarh,chhattisgarh,1418,1,5,2025,bastar
2025-05-01,tamil nadu,viluppuram,605602,65,457,tamilnadu,tamilnadu,522,1,5,2025,viluppuram
2025-05-01,andhra pradesh,kurnool,518348,53,327,andhrapradesh,andhrapradesh,380,1,5,2025,kurnool
2025-05-01,madhya pradesh,ujjain,456001,190,941,madhyapradesh,madhyapradesh,1131,1,5,2025,ujjain
2025-05-01,madhya pradesh,guna,473101,101,679,madhyapradesh,madhyapradesh,780,1,5,2025,guna
2025-05-01,west bengal,puruliya,723212,43,417,westbengal,westbengal,460,1,5,2025,puruliya
2025-05-01,madhya pradesh,sidhi,486775,84,622,madhyapradesh,madhyapradesh,706,1,5,2025,sidhi
2025-05-01,andhra pradesh,parvathipuram manyam,535591,20,100,andhrapradesh,andhrapradesh,120,1,5,2025,parvathipuram manyam
2025-05-01,andhra pradesh,guntur,522003,132,797,andhrapradesh,andhrapradesh,929,1,5,2025,guntur
2025-05-01,haryana,jind,126114,31,190,haryana,haryana,221,1,5,2025,jind
2025-05-01,andhra pradesh,kurnool,518347,108,453,andhrapradesh,andhrapradesh,561,1,5,2025,kurnool
2025-05-01,karnataka,bidar,585401,156,590,karnataka,karnataka,746,1,5,2025,bidar
2025-05-01,uttar pradesh,jhansi,284002,159,1420,uttarpradesh,uttarpradesh,1579,1,5,2025,jhansi
2025-05-01,haryana,fatehabad,125120,72,555,haryana,haryana,627,1,5,2025,fatehabad
2025-05-01,madhya pradesh,bhopal,462001,264,1709,madhyapradesh,madhyapradesh,1973,1,5,2025,bhopal
2025-05-01,tamil nadu,coimbatore,641032,26,242,tamilnadu,tamilnadu,268,1,5,2025,coimbatore
2025-05-01,gujarat,bhavnagar,364290,189,1683,gujarat,gujarat,1872,1,5,2025,bhavnagar
2025-05-01,madhya pradesh,jhabua,457777,180,1095,madhyapradesh,madhyapradesh,1275,1,5,2025,jhabua
2025-05-01,madhya pradesh,dhar,454660,80,509,madhyapradesh,madhyapradesh,589,1,5,2025,dhar
2025-05-01,andhra pradesh,west godavari,534281,56,459,andhrapradesh,andhrapradesh,515,1,5,2025,west godavari
2025-05-01,andhra pradesh,ananthapuramu,515731,54,198,andhrapradesh,andhrapradesh,252,1,5,2025,ananthapuramu
2025-05-01,haryana,gurgaon,122103,169,998,haryana,haryana,1167,1,5,2025,gurgaon
2025-05-01,madhya pradesh,rewa,486553,133,637,madhyapradesh,madhyapradesh,770,1,5,2025,rewa
2025-05-01,chhattisgarh,raipur,493225,108,1380,chhattisgarh,chhattisgarh,1488,1,5,2025,raipur
2025-05-01,karnataka,koppal,583231,174,420,karnataka,karnataka,594,1,5,2025,koppal
2025-05-01,haryana,karnal,132114,102,667,haryana,haryana,769,1,5,2025,karnal
2025-05-01,andhra pradesh,visakhapatnam,530040,125,743,andhrapradesh,andhrapradesh,868,1,5,2025,visakhapatnam
2025-05-01,karnataka,haveri,581106,67,335,karnataka,karnataka,402,1,5,2025,haveri
2025-05-01,andhra pradesh,chittoor,517432,69,372,andhrapradesh,andhrapradesh,441,1,5,2025,chittoor
2025-05-01,andhra pradesh,vizianagaram,535558,66,494,andhrapradesh,andhrapradesh,560,1,5,2025,vizianagaram
2025-05-01,madhya pradesh,chhindwara,480106,86,458,madhyapradesh,madhyapradesh,544,1,5,2025,chhindwara
2025-05-01,madhya pradesh,mandla,481995,247,1100,madhyapradesh,madhyapradesh,1347,1,5,2025,mandla
2025-05-01,uttar pradesh,muzaffarnagar,251002,263,1993,uttarpradesh,uttarpradesh,2256,1,5,2025,muzaffarnagar
2025-05-01,madhya pradesh,rajgarh,465683,108,264,madhyapradesh,madhyapradesh,372,1,5,2025,rajgarh
2025-05-01,maharashtra,thane,421301,372,2336,maharashtra,maharashtra,2708,1,5,2025,thane
2025-05-01,andhra pradesh,kurnool,518001,217,1040,andhrapradesh,andhrapradesh,1257,1,5,2025,kurnool
2025-05-01,karnataka,bagalkot,587116,258,479,karnataka,karnataka,737,1,5,2025,bagalkot
2025-05-01,west bengal,birbhum,731234,81,878,westbengal,westbengal,959,1,5,2025,birbhum
2025-05-01,chhattisgarh,baloda bazar,493118,195,2667,chhattisgarh,chhattisgarh,2862,1,5,2025,baloda bazar
2025-05-01,uttarakhand,nainital,263139,500,3370,uttarakhand,uttarakhand,3870,1,5,2025,nainital
2025-05-01,gujarat,morbi,363642,72,424,gujarat,gujarat,496,1,5,2025,morbi
2025-05-01,maharashtra,pune,411057,122,1182,maharashtra,maharashtra,1304,1,5,2025,pune
2025-05-01,madhya pradesh,bhopal,462043,83,442,madhyapradesh,madhyapradesh,525,1,5,2025,bhopal
2025-05-01,delhi,south west delhi,110045,392,3367,delhi,delhi,3759,1,5,2025,south west delhi
2025-05-01,delhi,north west delhi,110035,141,1356,delhi,delhi,1497,1,5,2025,north west delhi
2025-05-01,karnataka,mandya,571422,70,358,karnataka,karnataka,428,1,5,2025,mandya
2025-05-01,madhya pradesh,anuppur,484886,72,246,madhyapradesh,madhyapradesh,318,1,5,2025,anuppur
2025-05-01,gujarat,rajkot,360005,201,1932,gujarat,gujarat,2133,1,5,2025,rajkot
2025-05-01,puducherry,puducherry,605110,86,367,puducherry,puducherry,453,1,5,2025,puducherry
2025-05-01,haryana,charkhi dadri,127306,147,768,haryana,haryana,915,1,5,2025,charkhi dadri
2025-05-01,karnataka,dharwad,581204,130,334,karnataka,karnataka,464,1,5,2025,dharwad
2025-05-01,jammu and kashmir,budgam,191111,232,377,jammuandkashmir,jammuandkashmir,609,1,5,2025,budgam
2025-05-01,maharashtra,thane,421302,455,4290,maharashtra,maharashtra,4745,1,5,2025,thane
2025-05-01,andhra pradesh,visakhapatnam,530041,44,438,andhrapradesh,andhrapradesh,482,1,5,2025,visakhapatnam
2025-05-01,west bengal,south 24 parganas,743503,146,1488,westbengal,westbengal,1634,1,5,2025,south parganas
2025-05-01,andhra pradesh,tirupati,517507,135,637,andhrapradesh,andhrapradesh,772,1,5,2025,tirupati
2025-05-01,madhya pradesh,anuppur,484224,101,406,madhyapradesh,madhyapradesh,507,1,5,2025,anuppur
2025-05-01,karnataka,bengaluru,560105,104,573,karnataka,karnataka,677,1,5,2025,bengaluru
2025-05-01,madhya pradesh,dindori,481778,192,579,madhyapradesh,madhyapradesh,771,1,5,2025,dindori
2025-05-01,andhra pradesh,kurnool,518350,66,288,andhrapradesh,andhrapradesh,354,1,5,2025,kurnool
2025-05-01,andhra pradesh,annamayya,517214,78,448,andhrapradesh,andhrapradesh,526,1,5,2025,annamayya
2025-05-01,karnataka,chikkamagaluru,577548,74,192,karnataka,karnataka,266,1,5,2025,chikkamagaluru
2025-05-01,andhra pradesh,nandyal,518122,16,117,andhrapradesh,andhrapradesh,133,1,5,2025,nandyal
2025-05-01,telangana,hyderabad,500018,108,743,telangana,telangana,851,1,5,2025,hyderabad
2025-05-01,gujarat,surendra nagar,363030,77,526,gujarat,gujarat,603,1,5,2025,surendra nagar
2025-05-01,maharashtra,nashik,423203,206,1997,maharashtra,maharashtra,2203,1,5,2025,nashik
2025-05-01,chhattisgarh,janjgir-champa,495692,24,358,chhattisgarh,chhattisgarh,382,1,5,2025,janjgir champa
2025-05-01,madhya pradesh,harda,461441,56,321,madhyapradesh,madhyapradesh,377,1,5,2025,harda
2025-05-01,karnataka,mysuru,570007,81,377,karnataka,karnataka,458,1,5,2025,mysuru
2025-05-01,madhya pradesh,balaghat,481116,38,146,madhyapradesh,madhyapradesh,184,1,5,2025,balaghat
2025-05-01,gujarat,kachchh,370465,126,703,gujarat,gujarat,829,1,5,2025,kachchh
2025-05-01,west bengal,purba medinipur,721631,109,632,westbengal,westbengal,741,1,5,2025,purba medinipur
2025-05-01,karnataka,bengaluru,560100,182,1246,karnataka,karnataka,1428,1,5,2025,bengaluru
2025-05-01,madhya pradesh,chhindwara,480223,111,418,madhyapradesh,madhyapradesh,529,1,5,2025,chhindwara
2025-05-01,madhya pradesh,chhindwara,480221,118,499,madhyapradesh,madhyapradesh,617,1,5,2025,chhindwara
2025-05-01,gujarat,surat,395002,107,1019,gujarat,gujarat,1126,1,5,2025,surat
2025-05-01,uttar pradesh,amroha,244221,372,3326,uttarpradesh,uttarpradesh,3698,1,5,2025,amroha
2025-05-01,gujarat,ahmedabad,380058,163,1108,gujarat,gujarat,1271,1,5,2025,ahmedabad
2025-05-01,madhya pradesh,raisen,464886,117,488,madhyapradesh,madhyapradesh,605,1,5,2025,raisen
2025-05-01,haryana,mahendragarh,123021,63,512,haryana,haryana,575,1,5,2025,mahendragarh
2025-05-01,andhra pradesh,east godavari,533107,105,598,andhrapradesh,andhrapradesh,703,1,5,2025,east godavari
2025-05-01,madhya pradesh,rajgarh,465697,84,361,madhyapradesh,madhyapradesh,445,1,5,2025,rajgarh
2025-05-01,chhattisgarh,korba,495674,73,923,chhattisgarh,chhattisgarh,996,1,5,2025,korba
2025-05-01,madhya pradesh,damoh,470881,34,266,madhyapradesh,madhyapradesh,300,1,5,2025,damoh
2025-05-01,delhi,south delhi,110030,131,1223,delhi,delhi,1354,1,5,2025,south delhi
2025-05-01,madhya pradesh,agar malwa,465441,64,485,madhyapradesh,madhyapradesh,549,1,5,2025,agar malwa
2025-05-01,madhya pradesh,khargone,451331,96,466,madhyapradesh,madhyapradesh,562,1,5,2025,khargone
2025-05-01,telangana,hyderabad,500005,192,1057,telangana,telangana,1249,1,5,2025,hyderabad
2025-05-01,andhra pradesh,y. s. r,516227,48,249,andhrapradesh,andhrapradesh,297,1,5,2025,y s r
2025-05-01,madhya pradesh,ujjain,456443,54,375,madhyapradesh,madhyapradesh,429,1,5,2025,ujjain
2025-05-01,madhya pradesh,chhatarpur,471001,222,1234,madhyapradesh,madhyapradesh,1456,1,5,2025,chhatarpur
2025-05-01,madhya pradesh,mandsaur,458664,68,326,madhyapradesh,madhyapradesh,394,1,5,2025,mandsaur
2025-05-01,madhya pradesh,bhind,477001,387,1897,madhyapradesh,madhyapradesh,2284,1,5,2025,bhind
2025-05-01,haryana,kurukshetra,136128,88,569,haryana,haryana,657,1,5,2025,kurukshetra
2025-05-01,punjab,sas nagar (mohali),140301,181,1880,punjab,punjab,2061,1,5,2025,sas nagar 
2025-05-01,haryana,jind,126112,62,485,haryana,haryana,547,1,5,2025,jind
2025-05-01,telangana,mahabubnagar,509001,280,1384,telangana,telangana,1664,1,5,2025,mahabubnagar
2025-05-01,gujarat,valsad,396065,357,898,gujarat,gujarat,1255,1,5,2025,valsad
2025-05-01,tamil nadu,tiruppur,641654,119,650,tamilnadu,tamilnadu,769,1,5,2025,tiruppur
2025-05-01,chandigarh,chandigarh,160036,256,1325,chandigarh,chandigarh,1581,1,5,2025,chandigarh
2025-05-01,punjab,tarn taran,143416,51,781,punjab,punjab,832,1,5,2025,tarn taran
2025-05-01,rajasthan,hanumangarh,335526,46,510,rajasthan,rajasthan,556,1,5,2025,hanumangarh
2025-05-01,chhattisgarh,janjgir-champa,495689,95,1094,chhattisgarh,chhattisgarh,1189,1,5,2025,janjgir champa
2025-05-01,madhya pradesh,shahdol,484110,98,814,madhyapradesh,madhyapradesh,912,1,5,2025,shahdol
2025-05-01,uttar pradesh,bareilly,243122,255,2104,uttarpradesh,uttarpradesh,2359,1,5,2025,bareilly
2025-05-01,uttar pradesh,moradabad,244001,1184,9688,uttarpradesh,uttarpradesh,10872,1,5,2025,moradabad
2025-05-01,andhra pradesh,eluru,521201,59,319,andhrapradesh,andhrapradesh,378,1,5,2025,eluru
2025-05-01,andhra pradesh,chittoor,517132,42,341,andhrapradesh,andhrapradesh,383,1,5,2025,chittoor
2025-05-01,uttarakhand,udham singh nagar,263152,154,1032,uttarakhand,uttarakhand,1186,1,5,2025,udham singh nagar
2025-05-01,haryana,hisar,125004,31,187,haryana,haryana,218,1,5,2025,hisar
2025-05-01,karnataka,uttara kannada,581402,65,300,karnataka,karnataka,365,1,5,2025,uttara kannada
2025-05-01,andhra pradesh,nandyal,518422,71,371,andhrapradesh,andhrapradesh,442,1,5,2025,nandyal
2025-05-01,madhya pradesh,barwani,451666,552,2229,madhyapradesh,madhyapradesh,2781,1,5,2025,barwani
2025-05-01,andhra pradesh,srikakulam,532458,65,326,andhrapradesh,andhrapradesh,391,1,5,2025,srikakulam
2025-05-01,karnataka,bengaluru,560021,55,272,karnataka,karnataka,327,1,5,2025,bengaluru
2025-05-01,maharashtra,pune,411062,162,1062,maharashtra,maharashtra,1224,1,5,2025,pune
2025-05-01,haryana,bhiwani,127046,47,277,haryana,haryana,324,1,5,2025,bhiwani
2025-05-01,gujarat,valsad,396001,186,940,gujarat,gujarat,1126,1,5,2025,valsad
2025-05-01,karnataka,ballari,583101,200,723,karnataka,karnataka,923,1,5,2025,ballari
2025-05-01,karnataka,yadgir,585202,198,615,karnataka,karnataka,813,1,5,2025,yadgir
2025-05-01,punjab,sas nagar (mohali),140603,123,1467,punjab,punjab,1590,1,5,2025,sas nagar 
2025-05-01,uttar pradesh,agra,282001,670,5010,uttarpradesh,uttarpradesh,5680,1,5,2025,agra
2025-05-01,madhya pradesh,mandla,481998,76,297,madhyapradesh,madhyapradesh,373,1,5,2025,mandla
2025-05-01,andhra pradesh,chittoor,517590,71,387,andhrapradesh,andhrapradesh,458,1,5,2025,chittoor
2025-05-01,maharashtra,chandrapur,442907,31,527,maharashtra,maharashtra,558,1,5,2025,chandrapur
2025-05-01,haryana,karnal,132117,32,215,haryana,haryana,247,1,5,2025,karnal
2025-05-01,madhya pradesh,indore,453551,50,529,madhyapradesh,madhyapradesh,579,1,5,2025,indore
2025-05-01,madhya pradesh,khargone,451221,57,300,madhyapradesh,madhyapradesh,357,1,5,2025,khargone
2025-05-01,punjab,amritsar,143001,514,5997,punjab,punjab,6511,1,5,2025,amritsar
2025-05-01,andhra pradesh,guntur,522438,71,376,andhrapradesh,andhrapradesh,447,1,5,2025,guntur
2025-05-01,delhi,south delhi,110062,511,5145,delhi,delhi,5656,1,5,2025,south delhi
2025-05-01,gujarat,surat,394445,128,332,gujarat,gujarat,460,1,5,2025,surat
2025-05-01,madhya pradesh,mandsaur,458880,140,513,madhyapradesh,madhyapradesh,653,1,5,2025,mandsaur
2025-05-01,madhya pradesh,dhar,454552,160,1030,madhyapradesh,madhyapradesh,1190,1,5,2025,dhar
2025-05-01,uttarakhand,champawat,262524,81,607,uttarakhand,uttarakhand,688,1,5,2025,champawat
2025-05-01,chhattisgarh,balod,491228,114,640,chhattisgarh,chhattisgarh,754,1,5,2025,balod
2025-05-01,andhra pradesh,srikakulam,532440,67,400,andhrapradesh,andhrapradesh,467,1,5,2025,srikakulam
2025-05-01,karnataka,mysuru,570017,53,272,karnataka,karnataka,325,1,5,2025,mysuru
2025-05-01,karnataka,gadag,582103,156,331,karnataka,karnataka,487,1,5,2025,gadag
2025-05-01,madhya pradesh,ujjain,456661,19,167,madhyapradesh,madhyapradesh,186,1,5,2025,ujjain
2025-05-01,andhra pradesh,east godavari,534350,45,245,andhrapradesh,andhrapradesh,290,1,5,2025,east godavari
2025-05-01,andhra pradesh,srikakulam,532201,213,853,andhrapradesh,andhrapradesh,1066,1,5,2025,srikakulam
2025-05-01,haryana,yamuna nagar,135003,157,958,haryana,haryana,1115,1,5,2025,yamuna nagar
2025-05-01,karnataka,mysuru,570008,48,430,karnataka,karnataka,478,1,5,2025,mysuru
2025-05-01,haryana,rohtak,124001,323,1615,haryana,haryana,1938,1,5,2025,rohtak
2025-05-01,rajasthan,ajmer,305901,121,1384,rajasthan,rajasthan,1505,1,5,2025,ajmer
2025-05-01,rajasthan,pali,306401,118,1146,rajasthan,rajasthan,1264,1,5,2025,pali
2025-05-01,maharashtra,chandrapur,441205,21,242,maharashtra,maharashtra,263,1,5,2025,chandrapur
2025-05-01,gujarat,ahmedabad,380051,145,1218,gujarat,gujarat,1363,1,5,2025,ahmedabad
2025-05-01,andhra pradesh,kurnool,518218,53,242,andhrapradesh,andhrapradesh,295,1,5,2025,kurnool
2025-05-01,andhra pradesh,kurnool,518422,114,502,andhrapradesh,andhrapradesh,616,1,5,2025,kurnool
2025-05-01,karnataka,shivamogga,577204,100,364,karnataka,karnataka,464,1,5,2025,shivamogga
2025-05-01,uttarakhand,udham singh nagar,244713,549,3553,uttarakhand,uttarakhand,4102,1,5,2025,udham singh nagar
2025-05-01,west bengal,birbhum,731237,73,572,westbengal,westbengal,645,1,5,2025,birbhum
2025-05-01,andhra pradesh,kurnool,518004,131,497,andhrapradesh,andhrapradesh,628,1,5,2025,kurnool
2025-05-01,madhya pradesh,damoh,470666,58,211,madhyapradesh,madhyapradesh,269,1,5,2025,damoh
2025-05-01,haryana,kurukshetra,136156,21,187,haryana,haryana,208,1,5,2025,kurukshetra
2025-05-01,madhya pradesh,bhopal,462003,93,738,madhyapradesh,madhyapradesh,831,1,5,2025,bhopal
2025-05-01,haryana,sonipat,131021,54,240,haryana,haryana,294,1,5,2025,sonipat
2025-05-01,karnataka,kalaburagi,585101,110,324,karnataka,karnataka,434,1,5,2025,kalaburagi
2025-05-01,gujarat,ahmedabad,380026,292,1940,gujarat,gujarat,2232,1,5,2025,ahmedabad
2025-05-01,karnataka,tumakuru,572227,47,148,karnataka,karnataka,195,1,5,2025,tumakuru
2025-05-01,madhya pradesh,mandla,481996,201,737,madhyapradesh,madhyapradesh,938,1,5,2025,mandla
2025-05-01,madhya pradesh,indore,452007,78,640,madhyapradesh,madhyapradesh,718,1,5,2025,indore
2025-05-01,andhra pradesh,srikakulam,532213,98,408,andhrapradesh,andhrapradesh,506,1,5,2025,srikakulam
2025-05-01,karnataka,bangalore rural,561203,261,1310,karnataka,karnataka,1571,1,5,2025,bangalore rural
2025-05-01,andhra pradesh,krishna,521121,48,310,andhrapradesh,andhrapradesh,358,1,5,2025,krishna
2025-05-01,karnataka,davangere,577002,95,309,karnataka,karnataka,404,1,5,2025,davangere
2025-05-01,karnataka,bengaluru,560043,202,1345,karnataka,karnataka,1547,1,5,2025,bengaluru
2025-05-01,andhra pradesh,palnadu,522601,157,852,andhrapradesh,andhrapradesh,1009,1,5,2025,palnadu
2025-05-01,haryana,gurgaon,122004,121,994,haryana,haryana,1115,1,5,2025,gurgaon
2025-05-01,maharashtra,mumbai suburban,400043,297,1722,maharashtra,maharashtra,2019,1,5,2025,mumbai suburban
2025-05-01,rajasthan,nagaur,341505,52,769,rajasthan,rajasthan,821,1,5,2025,nagaur
2025-05-01,karnataka,koppal,583227,191,668,karnataka,karnataka,859,1,5,2025,koppal
